"","Activity_ID","Activity_Status","WBS_CD","Activity_Type","Activity_Name","Planned_Start_DT","Planned_Finish_DT","Actual_Start_DT","Actual_Finish_DT","ML_Planned_DT","ML_Actual_DT","Activity_Complete_PCNT","Actual_Dur","Remaining_Dur","Original_Dur","Total_Float","Remaining_Float","Primary_Constraint","Primary_Constraint_DT","Sec_Constraint","Sec_Constraint_DT","Pred_DTL","Sec_DTL","Resources","Budgeted_Labor_Units","Budgeted_Nonlabor_Units"
"781","MDC1.C1.C3370","Not Started","MDC1-BL.5.3.1.3.6.2","Task Dependent","Mechanical Corridor Finishes",2020-12-09 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,18,18,70,70,NA,NA,NA,NA,"MDC1.C1.C3270: FS, MDC1.C1.C3110: SS","MDC1.C1.C3420: FS, MDC1.C1.C3440: FS, MDC1.C1.C3430: FS","PCI",180,0
"782","MDC1.C1.C4350","Not Started","MDC1-BL.5.3.1.3.8.2","Task Dependent","Mechanical Corridor Finishes",2020-12-09 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,18,18,77,77,NA,NA,NA,NA,"MDC1.C1.C4230: FS, MDC1.C1.C4110: SS","MDC1.C1.C4480: FS, MDC1.C1.C4430: FS, MDC1.C1.C4420: FS","PCI",180,0
"783","MDC1.C2.C1310","Not Started","MDC1-BL.5.3.9.3.5.2","Task Dependent","Mechanical Corridor Finishes",2020-12-09 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,18,18,38,38,NA,NA,NA,NA,"MDC1.C2.C1200: FS, MDC1.C2.C1100: FS","MDC1.C2.C1350: FS, MDC1.C2.C1370: FS, MDC1.C2.C1360: FS","PCI",180,0
"784","MDC1.C2.C1320","Not Started","MDC1-BL.5.3.9.4.5.4","Task Dependent","Controls Installation",2020-12-09 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,18,18,50,50,NA,NA,NA,NA,"MDC1.C2.C1150: FS, MDC1.C2.C1220: FS","MDC1.C2.Cx2010: FS, MDC1-C2.P1900: FS","VECA  Electricians",720,0
"785","MDC1.C2.C2300","Not Started","MDC1-BL.5.3.9.3.7.2","Task Dependent","Mechanical Corridor Finishes",2020-12-09 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,18,18,38,38,NA,NA,NA,NA,"MDC1.C2.C2190: FS, MDC1.C2.C2080: FS","MDC1.C2.C2440: SS 6, MDC1.C2.C2310: SS 6, MDC1.C2.C2360: FS","PCI",180,0
"786","MDC1.C2.C2310","Not Started","MDC1-BL.5.3.9.4.7.3","Task Dependent","Toilet Piping Installation / DW",2020-12-16 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,12,12,50,50,NA,NA,NA,NA,"MDC1.C2.C2300: SS 6","MDC1-C2.P1800: FS","TCM",480,0
"787","MDC1.C2.C2320","Not Started","MDC1-BL.5.3.9.4.7.4","Task Dependent","Controls Installation",2020-12-09 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,18,18,50,50,NA,NA,NA,NA,"MDC1.C2.C2130: FS, MDC1.C2.C2210: FS","MDC1.C2.Cx2000: FS, MDC1-C2.P1900: FS","VECA  Electricians",720,0
"788","MDC1.C3.C3110","Not Started","MDC1-BL.5.3.8.4.2.4","Task Dependent","Fire Alarm Installation",2020-12-16 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,12,12,80,80,NA,NA,NA,NA,"MDC1.C3.C3080: FS, MDC1.C3.C3050: SS, MDC1.C3.C3000: FS, MDC1-2527: FS","MDC1.C3.C3370: FS","VECA  Electricians",240,0
"789","MDC1.C4.C1100","Not Started","MDC1-BL.5.3.6.4.1.1","Task Dependent","Set Exterior Electrical OFCI Equipment - GEN",2020-12-16 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,12,12,72,72,NA,NA,NA,NA,"MDC1.C4.C1060: FS, MDC1.C4.E1060: FS, MDC1.C4.E1070: FS","MDC1.C4.C1380: FS, MDC1.C4.C1340: FS, MDC1.C4.C1390: FS, MDC1.C4.C1410: FS, MDC1.C4.C1440: FS","VECA  Electricians",480,0
"790","MDC1.C4.C3060","Not Started","MDC1-BL.5.3.6.4.2.1","Task Dependent","Exterior Equipment Pads - Electrical",2020-12-16 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,12,12,62,62,NA,NA,NA,NA,"MDC1.C4.C3020: FS","MDC1.C4.C3070: SS 6, MDC1.C4.C3260: FS, MDC1.C4.C3100: FS, MDC1.C4.E1220: FS 4, MDC1.C4.C3210: FS, MDC1.C4.E1180: FS","CSI, VECA  Electricians",1440,0
"791","MDC1.C4.C2100","Not Started","MDC1-BL.5.3.6.4.3.1","Task Dependent","Set Exterior Electrical OFCI Equipment - GEN",2020-12-16 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,12,12,72,72,NA,NA,NA,NA,"MDC1.C4.C2060: FS, MDC1.C4.E1040: FS, MDC1.C4.E1050: FS","MDC1.C4.C2380: FS, MDC1.C4.C2360: FS, MDC1.C4.C2440: FS, MDC1.C4.C2400: FS, MDC1.C4.C2430: FS","VECA  Electricians",480,0
"792","MDC1.C4.C4060","Not Started","MDC1-BL.5.3.6.4.4.1","Task Dependent","Exterior Equipment Pads - Electrical",2020-12-16 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,12,12,66,66,NA,NA,NA,NA,"MDC1.C4.C4020: FS","MDC1.C4.C4070: SS 6, MDC1.C4.C4260: FS, MDC1.C4.C4100: FS, MDC1.C4.E1230: FS 5, MDC1.C4.C4250: FS, MDC1.C4.E1200: FS","CSI, VECA  Electricians",1440,0
"793","MDC1.S.1750","Not Started","MDC1-BL.5.1.3.2","Task Dependent","Pul UPM to UPM COLO-4 Cell 2- Cell - 4",2021-01-02 07:00:00,2021-01-04 17:00:00,NA,NA,NA,NA,0,0,2,2,0,0,NA,NA,NA,NA,"MDC1.S.1350: FS, MDC1.S.1560: FF, MDC1.S.1560: FS, MDC1.C4.C2040: FS, MDC1.C4.C4040: FS, MDC1.S.1710: FS, MDC1-1996: FS","MDC1.S.1810: FS, MDC1.S.1770: FS","VECA  Electricians",120,0
"794","MDC1.C1.C3360","Not Started","MDC1-BL.5.3.1.4.10.1","Task Dependent","Pull / Term / Test Conductors",2020-12-03 07:00:00,2021-01-02 17:00:00,NA,NA,NA,NA,0,0,21,21,28,28,NA,NA,NA,NA,"MDC1.C1.C3240: FS, MDC1.C1.C3190: FS","MDC1.C1.C3400: FS, MDC1.C1.Cx2030: FS","VECA  Electricians",1680,0
"795","MDC1-1967","Not Started","MDC1-BL.5.3.2.4.5.1","Task Dependent","Generator & Utility Power Pull-Test-Term",2020-12-15 07:00:00,2021-01-02 17:00:00,NA,NA,NA,NA,0,0,12,12,38,38,NA,NA,NA,NA,"MDC1AD-1019: FS, MDC1-1961: FS, MDC1-2012: FS, MDC1-1963: FS","MDC1.AD.Cx2000: FS","VECA  Electricians",960,0
"796","MDC1.C1.C2420","Not Started","MDC1-BL.5.3.1.4.3.1","Task Dependent","Electrical Feeders to Mechanical Equipment Pull-Test-Term",2020-12-07 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,18,18,7,7,NA,NA,NA,NA,"MDC1.C1.C2120: FS, MDC1.C1.C2090: FS, MDC1.C1.C2280: FS, MDC1.C1.C2340: FS","MDC1.C1.C2410: SS 5, MDC1.C1.C2450: FS","VECA  Electricians",1080,0
"797","MDC1.C2.C1300","Not Started","MDC1-BL.5.3.9.4.9.1","Task Dependent","PDU's Installation",2020-12-28 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,3,3,31,31,NA,NA,NA,NA,"MDC1.C2.C1270: FS, MDC1.C2.C1230: FS, MDC1.C2.C1140: FS, MDC1.C2.E1370: FS, MDC1.C2.E1380: FS","MDC1.C2.C1390: FS, MDC1.C2.C1420: FS","VECA  Electricians",180,0
"798","MDC1.C2.C2280","Not Started","MDC1-BL.5.3.9.4.11.1","Task Dependent","PDU's Installation",2020-12-28 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,3,3,25,25,NA,NA,NA,NA,"MDC1.C2.C2260: FS, MDC1.C2.E1390: FS, MDC1.C2.E1400: FS, MDC1.C2.C2120: FS","MDC1.C2.C2380: FS, MDC1.C2.C2400: FS","VECA  Electricians",180,0
"799","MDC1.C3.C2190","Not Started","MDC1-BL.5.3.8.4.3.4","Task Dependent","Fire Alarm Installation",2020-12-14 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,12,12,72,72,NA,NA,NA,NA,"MDC1.C3.C2160: FS, MDC1.C3.C2110: FS","MDC1.C3.C2390: FS","VECA  Electricians",240,0
"800","MDC1.C3.C4130","Not Started","MDC1-BL.5.3.8.4.4.2","Task Dependent","Set Exterior Mechanical OFCI Equipment (FC / WTE / Pumps)",2020-12-14 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,12,12,62,62,NA,NA,NA,NA,"MDC1.C3.C4090: FS, MDC1.C3.E1280: FS, MDC1.C3.E1290: FS","MDC1.C3.C4380: FS, MDC1.C3.C4140: SS 5, MDC1.C3.C4180: FS, MDC1.C3.C4410: FS","TCM",720,0
"801","MDC1.C4.C1080","Not Started","MDC1-BL.5.3.6.4.1.2","Task Dependent","Steel Supports for Exterior Mechanical Equipment",2020-12-23 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,4,4,62,62,NA,NA,NA,NA,"MDC1.C4.C1070: FS","MDC1.C4.C1110: FS, MDC1.C4.E1140: FS","SURE STEEL",160,0
"802","MDC1.C4.C1090","Not Started","MDC1-BL.5.3.6.4.5.4","Task Dependent","Fire Alarm System",2020-12-14 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,12,12,100,100,NA,NA,NA,NA,"MDC1.C4.C1050: FS","MDC1.C4.C1210: FS, MDC1-C4.P1800: FS","VECA  Electricians",240,0
"803","MDC1.C4.C3050","Not Started","MDC1-BL.5.3.6.4.6.4","Task Dependent","Fire Riser Installation",2020-12-14 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,12,12,98,98,NA,NA,NA,NA,"MDC1.C4.C3010: FS","MDC1.C4.C3090: FS",NA,0,0
"804","MDC1.C4.C2080","Not Started","MDC1-BL.5.3.6.4.3.2","Task Dependent","Steel Supports for Exterior Mechanical Equipment",2020-12-23 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,4,4,62,62,NA,NA,NA,NA,"MDC1.C4.C2070: FS","MDC1.C4.C2110: FS, MDC1.C4.E1160: FS","SURE STEEL",160,0
"805","MDC1.C4.C2090","Not Started","MDC1-BL.5.3.6.4.7.4","Task Dependent","Fire Alarm System",2020-12-14 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,12,12,100,100,NA,NA,NA,NA,"MDC1.C4.C2050: FS","MDC1.C4.C2210: FS","VECA  Electricians",240,0
"806","MDC1.C4.C4050","Not Started","MDC1-BL.5.3.6.4.8.4","Task Dependent","Fire Riser Installation",2020-12-14 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,12,12,98,98,NA,NA,NA,NA,"MDC1.C4.C4010: FS","MDC1.C4.C4090: FS",NA,0,0
"807","MDC1.C2.C2290","Not Started","MDC1-BL.5.3.9.4.3.1","Task Dependent","Lift & Set MER in Place",2020-12-22 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,5,5,0,0,NA,NA,NA,NA,"MDC1.C2.E1130: FS, MDC1.C2.C2030: FS, MDC1.C2.E1310: FS, MDC1.C2.C1250: FS","MDC1.C2.C2340: FS, MDC1.C2.C2330: FS, MDC1.C2.C3230: FS","VECA  Electricians",120,0
"808","MDC1.S.1710","Not Started","MDC1-BL.5.1.3.2","Task Dependent","Pull Cross Overs- COLO-4 CELL-3 to CELL-4",2020-12-29 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,2,2,0,0,NA,NA,NA,NA,"MDC1.S.1350: FS, MDC1.S.1520: FS, MDC1.C4.C3040: FS, MDC1.C4.C4040: FS, MDC1.C4.C2040: FS, MDC1.S.1720: SS, MDC1-1996: FS","MDC1.S.1810: FS, MDC1.S.1780: FS, MDC1.S.1750: FS","VECA  Electricians",120,0
"809","MDC1.S.1720","Not Started","MDC1-BL.5.1.3.2","Task Dependent","Pul UPM to UPM COLO-4 - CELL-1 to Cell-3",2020-12-29 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,2,2,0,0,NA,NA,NA,NA,"MDC1.C4.C3040: FS, MDC1.C4.C1040: FS, MDC1.S.1680: FS, MDC1-1996: FS","MDC1.S.1780: FS, MDC1.S.1710: SS","VECA  Electricians",120,0
"810","MDC1.S.1730","Not Started","MDC1-BL.5.1.3.2","Task Dependent","Pull- UMS to COLO-1",2020-12-03 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,20,20,0,0,NA,NA,NA,NA,"MDC1.S.1550: FS, MDC1.C1.C1040: FS, MDC1.C1.C3040: FS, MDC1.C1.C2040: FS, MDC1.C1.C4040: FS, MDC1-1996: FS","MDC1.S.1820: FS","VECA  Electricians",1200,0
"811","MDC1.S.1740","Not Started","MDC1-BL.5.1.3.2","Task Dependent","Pull- UMS to COLO-4",2020-12-29 07:00:00,2020-12-30 17:00:00,NA,NA,NA,NA,0,0,2,2,0,0,NA,NA,NA,NA,"MDC1.C4.C3040: FS, MDC1.C4.C1040: FS, MDC1.S.1590: FS, MDC1-1996: FS","MDC1.S.1820: FS","VECA  Electricians",120,0
"812","MDC1.C2.C1290","Not Started","MDC1-BL.5.3.9.4.1.1","Task Dependent","Steel Support for OH Conductors & Cable Tray Installation",2020-12-21 08:00:00,2020-12-30 08:00:00,NA,NA,NA,NA,0,0,5,5,5,5,NA,NA,NA,NA,"MDC1.C2.C1040: FS, MDC1.C2.C1250: FS","MDC1.C2.C1380: FS, MDC1.C2.C1410: FS, MDC1.C2.C1430: FS, MDC1.C2.C3270: FS","SURE STEEL",160,0
"813","MDC1.C1.C2410","Not Started","MDC1-BL.5.3.1.4.3.4","Task Dependent","Fire Alarm Installation",2020-12-12 07:00:00,2020-12-29 17:00:00,NA,NA,NA,NA,0,0,12,12,8,8,NA,NA,NA,NA,"MDC1.C1.C2120: FS, MDC1.C1.C2090: FS, MDC1.C1.C2420: SS 5","MDC1.C1.C2450: FS","VECA  Electricians",240,0
"814","MDC1.C2.C1280","Not Started","MDC1-BL.5.3.9.4.9.2","Task Dependent","EPMS Pull Wire / Term / Test",2020-12-12 07:00:00,2020-12-29 17:00:00,NA,NA,NA,NA,0,0,12,12,23,23,NA,NA,NA,NA,"MDC1.C2.C1230: FS","MDC1.C2.C1340: FS","LINX- TELECOM",1440,0
"815","MDC1.C2.C3210","Not Started","MDC1-BL.5.3.9.4.10.1","Task Dependent","Cable Tray  Installation",2020-12-12 07:00:00,2020-12-29 17:00:00,NA,NA,NA,NA,0,0,12,12,11,11,NA,NA,NA,NA,"MDC1.C2.C1230: FS, MDC1.C2.C3170: FS","MDC1.C3.C1310: FS, MDC1.C2.C3260: FS, MDC1.C2.C3290: FS, MDC1.C2.C3370: FS, MDC1.C2.C3220: FF 6, MDC1.C2.C3280: FS","VECA  Electricians",1440,0
"816","MDC1.C2.C2270","Not Started","MDC1-BL.5.3.9.4.11.2","Task Dependent","EPMS Pull Wire / Term / Test",2020-12-12 07:00:00,2020-12-29 17:00:00,NA,NA,NA,NA,0,0,12,12,23,23,NA,NA,NA,NA,"MDC1.C2.C2220: FS","MDC1.C2.C2350: FS","LINX- TELECOM",1440,0
"817","MDC1.C2.C4170","Not Started","MDC1-BL.5.3.9.4.13.1","Task Dependent","Cable Tray  Installation",2020-12-12 07:00:00,2020-12-29 17:00:00,NA,NA,NA,NA,0,0,12,12,11,11,NA,NA,NA,NA,"MDC1.C2.C2220: FS, MDC1.C2.C4140: FS","MDC1.C3.C2310: FS, MDC1.C2.C4210: FS, MDC1.C2.C4330: FS, MDC1.C2.C4200: FS, MDC1.C2.C4230: FS","VECA  Electricians",1440,0
"818","MDC1.C1.C1420","Not Started","MDC1-BL.5.3.1.4.1.1","Task Dependent","Generator & Utility Power Pull-Test-Term",2020-12-11 08:00:00,2020-12-29 08:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C1.C1360: FS, MDC1.C1.C1090: FS, MDC1.C1.C1280: FS","MDC1.C1.Cx2000: FS, MDC1-C1.P1800: FS, MDC1.C1.C1460: FS","VECA  Electricians",960,0
"819","MDC1.C4.C3040","Not Started","MDC1-BL.5.3.6.4.2.1","Task Dependent","Set Electrical Equipment-UPM",2020-12-21 07:00:00,2020-12-28 17:00:00,NA,NA,NA,NA,0,0,4,4,0,0,NA,NA,NA,NA,"MDC1.C4.C3030: FS, MDC1.C4.E1080: FS, MDC1.C4.E1090: FS","MDC1.S.1770: FS, MDC1.S.1740: FS, MDC1.S.1720: FS, MDC1.S.1710: FS","VECA  Electricians",80,0
"820","MDC1.C4.C4040","Not Started","MDC1-BL.5.3.6.4.4.1","Task Dependent","Set Electrical Equipment-UPM",2020-12-21 07:00:00,2020-12-28 17:00:00,NA,NA,NA,NA,0,0,4,4,0,0,NA,NA,NA,NA,"MDC1.C4.C4030: FS, MDC1.C4.E1100: FS, MDC1.C4.E1110: FS","MDC1.S.1770: FS, MDC1.S.1710: FS, MDC1.S.1750: FS","VECA  Electricians",80,0
"821","MDC1.C1.C2400","Not Started","MDC1-BL.5.3.1.4.11.1","Task Dependent","Light Fixtures Installation",2020-12-17 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,6,6,94,94,NA,NA,NA,NA,"MDC1.C1.C2380: FS, MDC1.C1.C2320: FS, MDC1.C1.C2250: FS","MDC1.C1.C4400: FS, MDC1-C1.P1900: FS","VECA  Electricians",480,0
"822","MDC1.C3.C1180","Not Started","MDC1-BL.5.3.8.4.5.2","Task Dependent","Hydronic Piping Installation",2020-12-10 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,12,12,97,97,NA,NA,NA,NA,"MDC1.C3.C1140: FS","MDC1.C3.Cx2000: FF","TCM",480,0
"823","MDC1.C3.C3090","Not Started","MDC1-BL.5.3.8.3.6.1","Task Dependent","OverHead MEPFP Rough-In",2020-12-10 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,12,12,53,53,NA,NA,NA,NA,"MDC1.C3.C1120: FS, MDC1.C3.C1070: FS","MDC1.C3.C3140: FS, MDC1.C3.C3130: FS, MDC1.C3.C3120: FF, MDC1.C3.C3120: FS, MDC1.C3.E1300: FS","TCM, VECA  Electricians",1360,0
"824","MDC1.C3.C3100","Not Started","MDC1-BL.5.3.8.4.6.4","Task Dependent","Fire Alarm System",2020-12-10 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,12,12,79,79,NA,NA,NA,NA,"MDC1.C3.C3070: FS","MDC1.C3.C3170: FS","VECA  Electricians",240,0
"825","MDC1.C3.C2180","Not Started","MDC1-BL.5.3.8.4.7.2","Task Dependent","Hydronic Piping Installation",2020-12-10 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,12,12,97,97,NA,NA,NA,NA,"MDC1.C3.C2140: FS","MDC1.C3.Cx2010: FF","TCM",480,0
"826","MDC1.C3.C4110","Not Started","MDC1-BL.5.3.8.3.8.1","Task Dependent","OverHead MEPFP Rough-In",2020-12-10 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,12,12,53,53,NA,NA,NA,NA,"MDC1.C3.C2120: FS, MDC1.C3.C2070: FS","MDC1.C3.C4170: FS, MDC1.C3.C4160: FS, MDC1.C3.C4150: FS, MDC1.C3.E1310: FS","TCM, VECA  Electricians",1360,0
"827","MDC1.C3.C4120","Not Started","MDC1-BL.5.3.8.4.8.4","Task Dependent","Fire Alarm System",2020-12-10 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,12,12,79,79,NA,NA,NA,NA,"MDC1.C3.C4080: FS","MDC1.C3.C4210: FS","VECA  Electricians",240,0
"828","MDC1.C1.C3350","Not Started","MDC1-BL.5.3.1.4.2.1","Task Dependent","GEN & UPM to MER Cable Bus Instal",2020-12-12 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,10,10,0,0,NA,NA,NA,NA,"MDC1.C1.C3250: FS, MDC1.C1.C3300: FS","MDC1.C1.C3410: FS","VECA  Electricians",560,0
"829","MDC1.C2.C1270","Not Started","MDC1-BL.5.3.9.4.9.1","Task Dependent","Power Bus Installation",2020-12-12 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,10,10,31,31,NA,NA,NA,NA,"MDC1.C2.C1230: FS, MDC1.C2.C1180: FS","MDC1.C2.C1300: FS, MDC1.C2.E1370: FS","VECA  Electricians",1200,0
"830","MDC1.C2.C2260","Not Started","MDC1-BL.5.3.9.4.11.1","Task Dependent","Power Bus Installation",2020-12-12 07:00:00,2020-12-23 17:00:00,NA,NA,NA,NA,0,0,10,10,25,25,NA,NA,NA,NA,"MDC1.C2.C2220: FS","MDC1.C2.C2280: FS, MDC1.C2.E1390: FS","VECA  Electricians",1200,0
"831","MDC1.C1.C1410","Not Started","MDC1-BL.5.3.1.4.1.1","Task Dependent","Electrical Feeders to Mechanical Equipment Pull-Test-Term",2020-11-25 08:00:00,2020-12-23 08:00:00,NA,NA,NA,NA,0,0,20,20,6,6,NA,NA,NA,NA,"MDC1.C1.C1090: FS, MDC1.C1.C1110: FS, MDC1.C1.C1280: FS, MDC1.C1.C1300: FS","MDC1.C1.Cx2000: FS, MDC1.C1.C1440: FS","VECA  Electricians",1080,0
"832","MDC1.C1.C3340","Not Started","MDC1-BL.5.3.1.4.6.2","Task Dependent","Hydronic Piping Installation",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,33,33,NA,NA,NA,NA,"MDC1.C1.C3290: FS","MDC1.C1.Cx2000: FF, MDC1-C1.P1800: FS","TCM",480,0
"833","MDC1.C1.C4320","Not Started","MDC1-BL.5.3.1.4.8.2","Task Dependent","Hydronic Piping Installation",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,33,33,NA,NA,NA,NA,"MDC1.C1.C4250: FS","MDC1.C1.Cx2000: FF, MDC1-C1.P1800: FS","TCM",480,0
"834","MDC1.C1.C4330","Not Started","MDC1-BL.5.3.1.4.13.2","Task Dependent","EPMS Pull Wire / Term / Test",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,25,25,NA,NA,NA,NA,"MDC1.C1.C4260: FS, MDC1.C1.C4180: FS","MDC1.C1.C4380: FS","LINX- TELECOM",1440,0
"835","MDC1.C1.C4340","Not Started","MDC1-BL.5.3.1.4.4.1","Task Dependent","Assemble MER & Complete Shipping Split (SE)",2020-12-11 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,10,10,0,0,NA,NA,NA,NA,"MDC1.C1.C4270: FS, MDC1.C1.C2340: FS","MDC1.C1.C4370: FS, MDC1.C1.C4410: FS",NA,0,0
"836","MDC1.C2.C1260","Not Started","MDC1-BL.5.3.9.4.5.2","Task Dependent","Hydronic Piping Installation",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,66,66,NA,NA,NA,NA,"MDC1.C2.C1210: FS","MDC1.C2.Cx2010: FF","TCM",480,0
"837","MDC1.C2.C3190","Not Started","MDC1-BL.5.3.9.3.6.1","Task Dependent","OverHead MEPFP Rough-In",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C2.C1200: FS, MDC1.C2.C1160: FS","MDC1.C2.C3240: FS, MDC1.C2.C3240: SS 5, MDC1.C2.E1340: FS","TCM, VECA  Electricians",1360,0
"838","MDC1.C2.C3200","Not Started","MDC1-BL.5.3.9.4.6.4","Task Dependent","Fire Alarm System",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,48,48,NA,NA,NA,NA,"MDC1.C2.C3160: FS","MDC1.C2.C3300: FS, MDC1-C2.P1900: FS","VECA  Electricians",240,0
"839","MDC1.C2.C2250","Not Started","MDC1-BL.5.3.9.4.7.2","Task Dependent","Hydronic Piping Installation",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,66,66,NA,NA,NA,NA,"MDC1.C2.C2200: FS","MDC1.C2.Cx2000: FF","TCM",480,0
"840","MDC1.C2.C4150","Not Started","MDC1-BL.5.3.9.3.8.1","Task Dependent","OverHead MEPFP Rough-In",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,0,0,NA,NA,NA,NA,"MDC1.C2.C2190: FS, MDC1.C2.C2140: FS","MDC1.C2.C4180: FS, MDC1.C2.C4180: SS 5, MDC1.C2.E1330: FS","TCM, VECA  Electricians",1360,0
"841","MDC1.C2.C4160","Not Started","MDC1-BL.5.3.9.4.8.4","Task Dependent","Fire Alarm System",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,43,43,NA,NA,NA,NA,"MDC1.C2.C4130: FS","MDC1.C2.C4260: FS, MDC1-C2.P1900: FS","VECA  Electricians",240,0
"842","MDC1.C4.C1070","Not Started","MDC1-BL.5.3.6.4.1.2","Task Dependent","Exterior Equipment Pads - Mechanical",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,62,62,NA,NA,NA,NA,"MDC1.C4.C1060: SS 6, MDC1.C4.C1000: FS, MDC1.C3.C1060: FS, MDC1.C3.C1060: FF","MDC1.C4.C1080: FS, MDC1-C4.P1700: FS","CSI, VECA  Electricians",1440,0
"843","MDC1.C4.C2070","Not Started","MDC1-BL.5.3.6.4.3.2","Task Dependent","Exterior Equipment Pads - Mechanical",2020-12-09 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,12,12,62,62,NA,NA,NA,NA,"MDC1.C4.C2060: SS 6, MDC1.C4.C2000: FS","MDC1.C4.C2080: FS","CSI, VECA  Electricians",1440,0
"844","MDC1.S.1700","Not Started","MDC1-BL.5.1.3.3","Task Dependent","Term URS- Line Side",2020-12-16 07:00:00,2020-12-22 17:00:00,NA,NA,NA,NA,0,0,6,6,1,1,NA,NA,NA,NA,"MDC1.S.1600: FS, MDC1.S.1660: FS","MDC1.S.1800: FS, MDC1.S.1760: FS","VECA  Electricians",360,0
"845","MDC1AD-1027","Not Started","MDC1-BL.5.3.2.4.1","Task Dependent","Electrical Devices & Trim",2020-11-30 07:00:00,2020-12-21 17:00:00,NA,NA,NA,NA,0,0,18,18,44,44,NA,NA,NA,NA,"MDC1AD-1018: FS","MDC1.AD.Cx2000: FS, MDC1.AD.Cx2010: FS","VECA  Electricians",1800,0
"846","MDC1AD-1026","Not Started","MDC1-BL.5.3.2.4.3","Task Dependent","Security Devices & Trim",2020-11-30 07:00:00,2020-12-21 17:00:00,NA,NA,NA,NA,0,0,18,18,96,96,NA,NA,NA,NA,"MDC1AD-1018: FS","MDC1-C1.P1900: FS",NA,0,0
"847","MDC1.C4.E1120","Not Started","MDC1-BL.4.10.2.1.4","Finish Milestone","Pad Ready for MER COLO-4 Cell-1",NA,2020-12-21 17:00:00,NA,NA,2020-12-21 17:00:00,NA,0,0,0,0,62,62,NA,NA,NA,NA,"MDC1.C4.C1060: FS 5","MDC1.C4.C1230: FS",NA,0,0
